0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotions
-618.14136,62.351955,-1.9151546,28.212463,2.9200742,3.8371608,-2.3476849,-0.03789497,-13.263853,1.0190616,-5.8885736,-1.6802408,-2.6565993,0.712659,-3.880129,0.8244302,-8.191752,2.0773015,-0.28986585,-0.24936959,-3.6064434,1.9097148,-4.625872,-1.4739896,-2.1352715,-1.2807518,-3.4626815,-0.63923573,-0.19666775,0.17017375,-2.1993573,0.9720002,-2.2974405,-0.91412365,-0.64065486,1.6566904,-1.0736907,-2.61105,-2.0111406,-1.7142748,04
-579.2398,50.591827,-9.587374,8.750863,-8.2053995,2.7795236,-20.591724,-15.273098,-20.52571,3.539861,-10.011771,-8.587841,-4.8392997,1.8093275,-6.9593363,-5.9629707,-6.1652293,1.3484813,-5.973022,-5.540095,-6.102015,-1.797873,-8.022746,-1.9957799,-5.9431677,-3.922705,-1.8003736,4.0835195,2.5514894,9.250901,2.668128,3.55941,3.6962616,7.744134,11.637331,11.875083,8.347429,5.777686,-2.8412898,-1.5346898,04
-601.5859,52.828728,-11.817323,19.855227,-1.1437294,5.300115,-10.323777,-3.8583577,-13.71011,-3.9834912,-5.120782,-1.735904,-8.595872,3.6714213,-7.8800755,3.8960512,-7.7235484,-2.4162707,-2.6416361,-1.7495637,-7.3324585,-1.0153325,-4.77037,-0.18444693,-4.9322205,-1.9802324,-5.951943,-2.8906636,-3.109133,-2.9139543,-2.9851015,0.91408664,-2.7928524,-1.8748596,-4.5876145,-2.3954632,-2.764917,-1.5494924,-2.5370939,-3.464594,04
-656.763,53.886303,-6.449505,13.277714,-16.244184,-1.1799995,-17.412848,-0.13825886,-15.579527,-4.117189,-8.415437,-0.5615323,-7.6336174,-2.0655766,-2.6919024,-6.233503,-5.427094,-2.3408167,-8.267478,-4.8254986,-4.060735,-4.3808866,-5.0030584,-3.4495106,-3.8586874,-2.093745,-4.4301,-0.15453745,-0.073118314,2.308043,3.1332524,5.2941594,6.044656,5.6376553,4.6534047,2.0038342,1.3542157,-0.5713229,-2.5371795,-1.0493369,04
-629.4246,71.96879,-6.4362607,29.848104,3.308737,2.1629012,-6.2875648,-6.892273,-15.552833,-0.1831184,-6.6200266,0.3226852,-3.1539862,-4.515925,-4.2390676,3.3047545,-9.171833,-2.9288707,-2.9660208,-0.78260195,-6.7261534,-1.1989856,-2.7190213,-6.8087378,-1.3369766,-2.228219,-4.6396136,-0.13017236,-1.9090517,-1.5597811,-2.3085334,-1.502655,-3.0428421,-2.990416,-4.2707834,-2.0592587,-2.3073545,-4.1363373,-3.3500967,-4.8442707,04
-623.25946,47.94515,-21.965378,12.230317,-19.493757,-7.1805854,-15.61816,-11.641216,-17.071495,-3.0444994,-10.712512,-0.40039933,-10.023408,6.4195905,-7.2511334,-5.7396274,-3.492175,-0.2189081,-4.420378,0.2793518,1.757408,0.9930382,1.5117704,4.528724,8.395514,6.795796,9.673528,3.7128994,3.0877447,-1.6115156,-2.6728578,0.8478675,2.2986014,1.1772856,-2.1100557,-0.78741527,-1.8327558,-0.5849083,-1.7075968,-1.7956083,04
-491.2454,69.98091,-22.35797,6.0151978,-4.0280333,-5.025439,-25.835682,-16.091904,-24.995483,-19.544352,-10.738503,-8.147542,-15.855887,-5.8239264,-10.161305,-0.43632868,-4.1687837,-3.6199124,2.548075,0.99188125,-2.2912498,0.9842529,-2.2555065,-1.4747155,-3.5874815,1.2069211,0.47001553,0.5696437,3.853491,3.1912613,3.0835083,3.7752087,3.2040384,6.5818563,6.0835443,3.0876064,1.0786772,1.0810509,-3.7377658,-0.063540205,04
-491.32565,25.106314,-33.142403,10.627098,-20.054745,-13.37416,-16.795729,-16.914635,-16.518568,0.41072586,-12.396934,-1.0960784,-7.1317296,17.20236,4.104068,11.671363,4.579659,6.917474,1.9662058,4.2177935,-2.2964282,-2.507449,-4.089017,0.49274686,-2.278429,-0.9249519,-3.319525,1.4109279,1.142677,-1.0162985,-4.4163265,1.5906168,0.049198326,1.5820645,-2.772761,3.832226,-0.7314762,0.22092165,1.2491735,1.3833628,04
-696.4062,83.36188,2.4508734,31.341236,1.0125012,6.7288547,-10.11215,1.1076093,-7.0384545,4.7003474,-3.4273233,3.1879246,-8.293822,5.615475,-3.4826312,6.7673554,-6.3594494,2.4005077,-1.4032999,0.34531346,-3.9359121,-1.4155936,-3.0552118,1.2253631,-2.0778644,4.312695,-2.5267332,-0.16956793,2.9015076,-0.6109895,0.6848281,-0.76371,2.2776036,1.602853,3.4638991,3.1361542,2.4066153,1.6436526,-1.3289195,3.1508322,04
-469.73303,19.36917,-45.911327,14.7930765,-11.173525,-14.561552,-10.829692,-5.000234,-14.018248,9.744259,-17.537504,8.89708,4.7926598,9.933941,10.687787,10.494376,6.0058217,8.152522,-7.056601,-8.128294,-6.7285147,2.924376,3.9424236,0.34140205,-9.202695,-1.7267808,-0.35888126,0.03503104,-4.1437135,2.8723018,6.591166,11.720701,3.9737444,4.558561,2.6342275,3.0031338,-2.6994693,1.1642169,3.7921834,2.2491229,04
-541.3347,75.35185,-31.039705,23.693888,10.122336,-10.479161,-29.857557,-3.3192942,-25.626822,-4.659984,-17.609854,-4.596001,-3.8790798,-4.6673007,-8.353562,-0.66539013,-7.084417,-0.4167522,-6.6767516,1.6909461,-12.021894,-1.4927412,-1.1624342,-6.6739864,-1.2215924,1.8698952,-1.2144433,2.158883,3.9361084,0.0055860016,1.8829188,4.734919,5.0468025,5.518975,4.87866,-0.5693706,1.3194046,1.2421067,5.619021,4.2666755,04
-595.7968,71.596085,-18.166096,25.52908,3.6421225,-7.0689883,-10.06887,-15.388372,-7.6931705,2.484002,-14.7931385,-2.2788305,-3.9985178,-0.029255211,-4.5351505,-3.199853,-3.5209012,7.3823276,3.3096488,7.272324,6.663996,4.3904505,1.0629984,7.6833286,5.3215847,10.494965,9.731427,10.820975,10.024879,3.9878104,3.7878122,2.9146335,3.963107,3.3604536,2.9021366,2.3279414,0.94839084,-1.1715525,0.7746039,1.8288547,04
-674.098,85.318695,-8.72126,36.27549,12.256361,13.431159,-19.941275,-5.5534945,-16.932278,3.6335857,-6.103892,-4.714179,-4.2589164,3.1581905,-6.6763635,3.8448155,-2.7753768,-0.38667122,-2.8261914,2.041862,-4.9437366,1.7383202,-6.770074,1.3970777,-4.513685,0.32992873,-2.805222,-0.3282786,-1.3870435,0.11219824,-0.11131645,0.29521486,-0.38922036,-1.7145158,-0.12988836,0.6408921,0.9492599,-1.3498288,-2.6302521,-2.9487493,04
-451.84125,77.17329,-24.076054,22.738176,1.3964608,-12.778166,-15.422317,-20.040815,-13.465626,1.9267943,-17.2272,-1.1978928,-2.664297,-2.7619863,-5.2118254,-0.8674563,-9.579162,2.0508723,-6.976594,-1.9697409,-8.541567,2.5638928,-3.9305646,1.2961707,-2.0391273,3.7446425,-0.013280701,7.975054,2.96993,2.9154034,1.7808934,0.43693435,1.1749816,3.6267393,3.5060184,4.2481937,1.8551801,-1.8576463,0.036037914,-1.9665618,04
-555.6817,66.142914,1.31241,12.581665,-5.0520015,6.931104,-8.7784195,0.39461005,-11.555413,-4.2380466,-4.398318,0.8930298,-5.828184,0.99665344,-2.90072,3.5513065,-5.304669,1.5330844,-4.3124685,0.8980742,-6.042344,-0.6700776,-2.1967435,0.94628245,-4.220981,1.4039766,-1.1569409,0.018410025,-0.25271744,-2.2810118,1.1583006,0.25598854,1.0902604,1.7007468,4.1824408,4.408916,5.008125,3.8940432,2.026501,-0.07687122,04
-481.16916,49.61882,-29.778837,11.008614,-10.601644,-13.822291,-14.842387,-10.800468,-21.10681,5.986012,-11.941049,1.220427,-7.435729,-0.36646235,2.4425716,3.7212555,0.41042975,17.539865,9.559725,17.584719,13.297173,10.959058,1.9958981,2.6693883,-0.056249734,3.7319005,4.979465,1.3093626,0.57338995,-0.5540053,3.9245367,3.1017866,3.5708606,-0.010591101,0.2910872,2.0109522,2.1516933,0.4836615,1.6989703,2.3228807,04
-617.11414,92.53997,-7.8200345,20.658415,2.950089,3.3374949,-15.847904,-4.808447,-10.982424,-0.04979863,-4.123143,-3.5051432,2.5104969,0.8558753,-4.7081614,7.8529487,-9.695613,-0.56975716,0.61776406,-0.4034738,-1.3383344,-0.68480724,-2.1032267,-2.4200284,-0.34050834,0.9276837,-3.4221349,0.85750157,-0.25721407,0.13346523,0.60022503,0.10117993,-3.5062425,-0.5740125,-0.61993825,-1.3538376,0.37266973,-2.8072343,-2.329615,-1.1212393,04
-579.04614,31.250145,-15.685795,17.944366,-16.522884,-3.5650697,-20.313295,-8.214058,-9.002039,-1.3883438,-7.127719,-1.289447,-10.753533,-0.65741897,-9.00718,-4.362789,-4.643922,2.6115763,-1.3325785,5.319312,-0.023875292,0.03008782,1.5267385,3.7235754,2.4834476,6.1912537,2.2035637,1.2884507,-2.1245303,-1.4682373,-3.583076,-1.0252527,-3.0682173,0.5822299,-0.3665568,0.19321865,0.2865094,-1.1818916,-0.928859,-1.5135936,04
-534.59064,73.074554,-9.466477,17.699987,8.598822,-0.1732319,-3.1048782,0.10550324,-7.8134575,2.7396662,-3.954068,5.4046545,-0.7891013,-0.7743225,0.5247044,-0.9047812,-1.4157923,-2.1081042,2.448823,1.4160275,-4.5883703,2.606768,-2.02792,0.2147221,-0.82380867,-0.12349352,-1.6984015,1.3171518,-1.8223258,1.2588735,1.0371914,-0.5146694,1.2557558,-1.9820495,0.6017093,0.86029285,1.7402933,-0.4129406,0.49036023,-1.8408593,04
-594.9954,58.458786,-17.649502,19.202278,-6.4195127,-12.547743,-25.665154,-13.003932,-12.846814,-0.24729548,-14.605491,-0.9258582,-1.5919535,-9.076721,-4.5161705,-1.9684684,-8.24245,-0.10118599,-9.308423,-4.709862,-4.780298,-5.05496,-2.7334461,-2.953996,-2.8554442,0.35081694,1.2329361,1.2955214,2.3123338,4.487453,4.688096,5.495352,3.1353085,3.3548234,0.31596208,1.8684204,-0.39246628,0.70205665,1.2926788,1.0296133,04
-488.41782,73.91649,-19.830542,15.211603,5.1763706,6.259299,-2.5000331,-4.2956967,-15.163762,9.345535,-3.4928827,-1.01616,3.2680619,0.8755718,-3.1763098,3.147801,-4.09578,2.0425894,-2.9301128,1.6534262,-2.5656507,1.0148641,-4.212562,2.1660533,-0.7398171,2.2088203,-0.19879983,0.350711,-2.9528508,-0.95358455,-0.83671993,0.4003546,2.621012,1.5098132,1.7795192,-0.29942772,2.3670547,1.1882914,3.2791705,2.329262,04
-472.03912,34.325027,-38.04271,3.457117,-20.001505,-14.209737,-18.484398,-11.443446,-29.624949,-3.5288403,-5.552865,-11.672127,4.817325,14.210877,4.86785,11.8414955,1.6748809,5.662131,0.5504804,4.374587,0.73577493,0.42277595,-13.406494,-0.90892875,-1.7779281,-1.1840531,-3.9346466,-0.6162997,2.5712645,1.6473525,-4.5844874,-6.48434,1.4049853,-0.8986652,-1.0688144,1.1283457,1.0905955,-0.9017274,-1.2063066,0.3752396,04
-505.27536,45.539085,-7.7354207,24.598999,-2.2369077,3.6715546,-19.073015,-4.2226477,-12.561662,-6.814636,-6.3284335,-4.8830037,-8.362837,-0.22540763,-6.5811768,-1.41595,-4.526831,2.2182703,-3.3327234,5.513145,0.43572003,1.8208389,-0.8598091,3.8468256,-1.2271494,3.3465445,1.1410089,2.4283063,3.3398712,5.3508615,5.5235534,3.688641,1.1541058,3.7783468,3.9815898,3.0054784,1.8878419,1.5541124,0.993166,3.1991568,04
-631.6567,53.07477,-19.887344,19.889536,-7.0462933,-13.771796,-17.000559,-18.802137,-17.68422,-2.0858052,-13.89173,0.5262054,-9.833852,-3.9019592,-4.9584312,-7.4785337,-7.3648753,-3.110927,-4.781467,-7.924334,-4.4981303,0.25298163,-2.826502,3.871162,2.17682,1.3410296,3.856419,0.6980083,4.4585967,5.1978984,4.944077,3.56591,2.570268,0.79419595,3.4702966,4.1932516,3.9961782,1.2929084,-1.5245949,0.3403199,04
-497.36392,67.20686,-25.187595,22.917812,6.7122827,-7.328472,-22.694874,0.21342856,-27.390066,-4.3677363,-3.3343375,-13.797749,-6.8877907,0.3194109,-9.486449,-1.1934431,-9.772473,-2.6296568,-1.3962415,-4.455671,-3.4740174,-3.3456426,-2.7618718,-2.2667177,-3.2544322,-3.1568544,-2.8082395,-1.2069793,-3.0304754,-0.49189785,0.32281116,-4.795774,-2.1226046,1.0176444,-3.6792996,0.6341855,1.8194999,1.4322885,-0.3930207,2.5479748,04
-583.69507,55.01831,-17.889933,14.261922,-3.8374283,-5.810125,-19.338497,-4.7242455,-22.393309,-0.40736336,-9.2097645,-6.350043,-6.246702,-0.9841192,-2.3947814,-4.3210287,-9.668849,0.13274616,-7.195748,-2.699213,-5.84715,-1.6432803,-6.388214,-0.42806086,-4.92625,-0.6561664,-1.393357,2.092741,4.8423266,7.931278,6.4608235,6.1463327,5.6712465,4.363571,6.597994,6.8186984,7.9158397,5.632505,-1.0944842,-3.1843889,04
-557.16583,47.554108,-13.2091,24.362448,6.4576564,2.967982,-13.611591,-7.3290224,-11.900425,-1.2046753,-4.965763,-2.1042242,-3.4814615,4.238626,-6.276383,4.8860497,-5.936108,2.03908,-2.1853063,-3.2158751,-3.6436086,0.41542128,-4.4734125,-2.904071,-2.9336,-1.1177176,-2.2173061,0.25502813,0.26796708,4.665277,5.1116376,2.1690207,2.0911384,0.014030107,0.68973935,3.873596,2.6806042,4.323326,3.934581,0.5627049,04
-586.7802,38.721256,-23.643032,5.993964,-15.497962,-12.635119,-17.156721,-17.780287,-18.079138,2.8491132,-13.913482,-3.9427283,2.21898,-2.780283,-4.9185004,1.146588,-4.473066,8.662309,5.383725,10.451455,9.375938,5.681427,-1.4782112,4.76927,-1.3114778,2.67931,0.23098944,-1.7463865,-4.377697,-2.1735601,-2.5227454,-2.6987696,-3.7394664,-2.0952525,-1.7949812,0.9063609,0.5242576,0.8374536,-0.23478709,1.897098,04
-580.7805,62.241474,-13.974171,20.480541,0.40796188,-0.34260172,-15.007729,-5.864017,-22.688627,-2.482577,-5.8445444,-5.0285115,-3.3181136,-3.634029,-8.875826,2.2332196,-12.370423,-3.8395298,-0.4279014,-3.0559387,-8.531844,-1.6020726,-8.696706,-5.0049477,-4.1016345,-2.908403,-5.3164725,-3.8199465,-2.5045493,-3.3544047,-2.762049,-4.20516,-3.7171006,-2.6843188,-3.7086003,0.42504194,0.51400703,-2.6127286,-3.263249,-2.7822132,04
-633.82074,56.762325,-16.874577,16.313564,-13.652016,-4.2051835,-16.369974,-7.868743,-15.73519,-0.06121591,-10.252239,-0.8109874,-9.933586,2.2454195,-7.8029003,-2.5128262,-3.3315268,0.37876162,-6.5444636,-1.0465506,-2.3609457,-1.7857893,-0.93918264,1.1285149,3.205692,1.1722548,6.464453,6.502221,7.688461,3.957234,1.4131286,0.54728764,-0.32588574,0.9521882,-0.17815132,0.33477816,-3.4588299,-2.0450437,-0.7579987,-0.21419151,04
-439.56308,60.885464,-20.211405,16.096983,-3.0172868,2.440615,-23.642628,-12.068015,-18.048811,-11.330053,-9.32982,-9.374798,-17.71658,-3.76477,-13.235393,-1.9218004,-7.248633,-2.9666536,0.83606875,3.5867326,-0.7862752,7.0508595,2.0704436,1.8350878,-0.51413167,3.7393534,-1.7940027,-0.035541214,2.4851835,3.8072112,5.5810857,5.0029144,2.3801558,4.668469,3.504617,3.3068404,2.3769383,-0.49813235,-0.10650944,1.0905818,04
-464.08035,21.863432,-22.499458,6.789559,-20.84148,-6.023397,-8.003646,-11.891941,-16.015776,-0.35977426,-7.106167,4.495249,1.515815,23.180614,10.092829,12.836824,0.62256277,1.0559534,-1.0037435,3.3328567,-3.794737,-0.36376557,-1.2213023,-0.098550126,-0.94036907,2.635117,0.7098382,2.756128,2.0019388,0.17570202,-1.8834455,0.47153375,1.7101912,1.6617981,-1.289212,1.1450074,-1.6485311,-0.79872376,0.91983277,2.4689038,04
-715.26666,89.579445,-3.2156582,33.740078,9.124799,7.926348,-12.61076,0.34424478,-6.262679,3.1988704,-2.1584992,1.1469964,-5.9591746,2.909229,-3.3361454,4.2007546,-2.7849138,-0.7924478,0.795819,-0.77290803,-1.9238708,-3.3404174,-3.1391048,1.0087411,-2.8000412,4.3779387,-1.5621445,-1.4214242,1.7483172,1.6412337,2.3778498,-1.9335647,0.23651832,0.79980737,2.3539393,2.4204164,0.051452365,-2.1112597,0.351946,4.441169,04
-677.55615,28.716722,-21.215109,17.087584,-9.643187,-12.247828,-14.7895775,-6.313262,-11.394398,10.331699,-11.302724,3.230993,-4.584437,2.4379358,1.3868256,7.5581207,1.9545242,11.636558,-1.4951632,-1.597021,-1.1532309,0.981778,1.7361147,3.0391867,-3.436759,1.0947413,0.2860027,2.8771887,-0.5880527,2.0418773,1.9002342,7.9582915,5.31018,7.6545644,4.5216203,3.997796,0.4438666,0.23341733,2.3712664,3.1489453,04
-583.85376,50.234444,-14.757249,18.304974,2.2412012,-12.79034,-17.711979,-1.6080185,-16.848904,-0.79212075,-10.992903,-4.3159194,-4.9962616,-3.0164235,-7.724159,-0.3978626,-8.852233,1.9918262,-2.4173143,2.1054602,-3.1141253,0.8415939,0.71338964,-2.4658146,3.451561,1.1251979,0.6746915,3.9924972,3.9937289,4.483936,3.807308,5.6327167,4.6316266,4.6103497,3.0340133,2.1015697,3.4792984,4.1307826,5.0107675,4.7156777,04
-615.9958,58.07987,-13.071624,26.681921,2.4325716,-3.2805161,-6.8309627,-11.435474,-10.716449,1.4674075,-9.701985,0.18165979,-2.9122913,0.076971054,-3.0524874,-0.88166595,-3.7352598,6.7431126,1.5272695,4.8091736,3.9218504,5.5353794,5.7539754,11.516178,9.303621,11.271242,7.585907,9.748374,7.137752,4.933773,3.1445131,0.28880695,-0.115915954,1.2641488,1.0177621,1.3454149,0.12405716,-1.2367163,-1.9705824,-1.375965,04
-648.2493,80.08217,-16.752241,34.273945,12.194923,7.9053464,-23.747192,-2.5037844,-13.278917,2.176013,-9.831365,-4.750825,-5.591972,0.6998114,-3.9635751,2.0483108,-3.5892446,-0.32215488,-3.1440825,2.148572,-4.2557454,0.36864668,-2.6533878,1.1478105,-2.825414,1.2875422,-1.2318352,0.73494333,-0.9842867,1.800683,0.26239663,1.3328397,-0.44766536,-0.3088162,1.6329749,1.7698159,1.0642123,-1.3942169,-2.3787718,-2.5326862,04
-492.95578,76.423775,-27.081697,23.41468,0.59130836,-9.93498,-25.543503,-27.524769,-14.5720825,6.957559,-12.787048,-0.32666773,-2.1154761,0.5624198,1.0100479,1.817893,-8.052636,-2.0198061,-3.26029,-4.2145653,-6.315747,3.7202282,-5.906726,0.7170174,-3.8349276,4.3295016,-1.0887667,8.418836,6.9193425,4.16638,3.0437415,1.4675772,6.2728815,4.6838627,5.5351777,3.293575,-1.9422203,0.458367,1.6570115,0.6734996,04
-487.88242,74.367645,-5.3250833,21.524767,-1.8729647,3.268425,-14.378387,-0.6823691,-15.505512,-4.488338,-5.4777827,-0.40272564,-7.02965,-2.3773181,-6.6471157,2.4589696,-8.231586,-1.7959259,-7.1318064,-2.8286197,-6.902908,-2.934374,-4.0316305,-1.8666655,-6.6610312,0.6703483,-4.371508,-0.5681049,0.55385494,1.4637208,3.9580069,5.4976153,6.760076,5.2960143,4.1369944,1.4831266,3.2251954,2.4127245,6.0272317,7.351371,04
-444.75433,45.240013,-37.598755,4.124296,-15.683675,-16.75452,-16.715,-15.915935,-20.258692,6.982178,-16.50793,0.86899686,-11.053623,2.8117888,6.4044223,12.19889,10.648458,17.87694,4.818869,5.0948596,1.5179939,5.4950676,-1.1629092,1.5073525,-2.6587627,-0.24795741,2.179168,-0.48123053,1.6932855,4.0711894,6.079342,3.602917,1.1565995,0.040161308,3.3887722,4.5490437,3.7885056,0.8002808,0.83392304,-1.5182829,04
-635.3396,80.76901,2.6647365,22.484236,4.2340846,5.430826,-14.54232,-3.0438335,-5.5449004,-0.10950832,-2.7114742,-2.0962417,-0.029168336,0.36943737,-2.2426252,4.7382727,-7.784623,0.8196525,-0.3221203,-2.0132082,-2.029418,-3.1952243,-2.4630263,-1.4197433,-1.7493906,2.423408,-0.9021821,-0.03712151,-0.83574784,0.23578145,0.22363785,-1.3611244,-3.1101055,0.5859305,1.1955382,0.018566119,1.2847335,-2.0811412,-2.8305192,-2.2735798,04
-623.9137,48.874416,-15.9807,20.69412,-18.108143,-6.301792,-17.736555,-8.368598,-11.699593,1.1299174,-9.717714,1.8138907,-9.859874,1.6991847,-4.529286,-4.3064647,-5.3267436,2.7795725,-4.491897,2.9173794,1.3087786,2.259499,2.7665212,3.957548,1.3712542,3.1129968,0.02336986,2.5561337,-1.214637,1.9563028,1.7904086,4.4085174,2.8878798,1.5673143,0.080740735,0.41072732,-1.0927026,-0.83802056,1.0372157,0.9959481,04
-568.1981,76.51181,-10.030349,17.346006,7.9115796,4.7597384,-5.676877,2.2109423,-10.346601,5.973693,-5.9205527,4.594316,-3.4809725,0.79849917,0.41320756,2.1093366,-1.9614087,-1.4383172,-1.8647277,3.1921155,-5.013797,2.1430604,-2.9375193,-0.15758823,-1.6444541,-0.43280312,-2.4472952,0.77457786,-2.3819373,0.14767897,-0.033323977,0.18157274,0.03267729,-1.8904886,-0.4559607,0.6662709,0.4041324,-0.7153935,-0.43285313,-0.8761939,04
-623.8719,47.082096,-9.64467,15.275338,-8.50335,-5.0232034,-22.701181,-4.980689,-12.710118,2.1093745,-15.55978,-3.4989018,-3.1969736,-7.1078606,-6.522571,-2.2244623,-8.834012,-0.562591,-7.046064,-4.9125433,-4.4407425,0.11214915,1.0913204,1.5189033,3.4193583,3.4294555,3.0561433,2.8937712,1.9504423,6.162744,0.3683201,-0.07588334,-2.679223,-1.5564711,-2.0805473,0.99688494,-1.8741508,-2.00547,-2.1232326,0.044033043,04
-507.63504,71.74468,-17.67525,18.233107,4.2999697,1.288321,-0.5922242,-1.6680925,-17.05873,5.8966455,-5.936786,-1.6492417,1.4127029,-0.5521186,-3.4769602,0.0662117,-5.6588244,0.8712657,-3.975037,2.4242558,-2.9343545,-0.1264282,-4.820598,-0.5620017,-2.6003034,0.9331009,-1.7992798,-0.25377423,-3.1373372,-0.119661145,-0.7505464,-1.0804716,1.8474665,0.6215022,0.1594304,-2.640108,-0.69481355,-0.55287075,1.4553167,0.59259146,04
-449.04907,37.202427,-32.124763,6.6066093,-16.707224,-15.333547,-21.281279,-15.707989,-28.714401,-3.5644135,-7.647491,-14.808983,0.22694245,5.7251577,-0.71989983,8.8235855,5.5928884,9.228347,1.9884553,4.722208,5.8498344,2.296035,-9.953636,-1.53823,-3.771335,-1.9021635,-1.161711,-1.9533002,-0.9113156,1.146944,0.21984585,-3.709017,-2.2549124,-1.4200507,0.5146393,1.6359202,1.1429166,0.29745635,-1.6700417,-1.8803816,04
-608.2457,73.655815,-12.15603,29.685429,2.743452,13.713871,-16.259617,-1.5087184,-7.9244814,-6.067091,-2.6642675,3.2052007,-7.469578,2.7570236,-1.5864419,0.09794315,-1.9190824,3.9538496,-3.3148212,5.6106815,-0.31651172,0.18644878,-4.3329105,5.6174335,-3.2961788,0.33066696,2.321567,2.6683474,0.72560716,2.6972687,4.0788918,0.6542077,0.8130965,2.3456156,4.068104,5.5491223,3.0848248,3.0883048,1.000698,3.8095365,04
-474.41302,27.463436,-41.13251,3.8665254,-14.961944,-24.110413,-17.601929,-19.46547,-27.34164,0.18428884,-18.632723,2.3199666,-1.0703787,6.111373,5.4520016,1.3649846,5.9140725,12.300607,0.7148181,0.50162053,-1.7646128,-1.4413688,-2.5307846,-0.90641487,-2.2729428,-1.1570821,0.5445981,-4.376248,-3.788673,2.6575487,2.8296387,-2.2492409,-2.612625,-0.87017244,1.858444,1.4264327,2.5083716,1.4942573,0.65400976,0.23005126,04
-510.1392,60.21292,-16.480278,21.622654,9.664201,-4.477097,-21.469425,-2.519829,-26.048996,-1.6484399,-1.1213892,-13.108012,-6.2881246,-0.5872437,-9.043057,-2.2479854,-8.93228,-1.2021317,-0.22623393,-3.7112455,-1.5393813,-1.6723359,-3.4778433,-1.3898096,-3.8098083,-2.5980542,-2.614455,-1.3723456,-2.1000364,0.08531182,0.9700189,-3.9754245,-0.6090894,2.4773636,-0.5822841,4.1112895,4.007907,1.6563516,0.092148356,1.2647516,04
-562.2216,50.9671,-18.405775,15.132526,-5.732549,-7.6740284,-22.74449,-7.869814,-21.493143,-2.8850586,-10.923128,-5.216723,-4.824162,-3.971221,-1.2633173,-3.8766007,-8.641655,-0.10382295,-6.4060345,-3.1970363,-7.1899323,-2.3179724,-7.692768,-2.2253704,-6.117748,1.3407738,-0.09395819,5.9630184,7.8700013,9.31612,5.5012364,5.899397,6.0630817,8.352201,9.282214,6.444913,3.1371202,-1.6215106,-2.952519,-0.04893526,04
-653.3251,36.73069,-8.408531,12.952061,5.048408,2.4404445,-6.959656,-5.2864585,-6.583886,-0.63566446,-2.9539232,-4.535777,-1.6662832,2.7086012,-4.877824,-0.05426851,-5.2514014,0.275723,-1.0037432,-0.605279,-1.905527,-0.59632236,-2.2982585,-2.2911665,-1.1266065,-0.19537853,-2.8341238,-1.857255,-1.2946489,-1.0524745,-0.9837291,-1.5882659,-2.2476664,-0.87721074,-0.9278454,1.0075907,2.7264922,3.7777188,4.1935954,4.8747616,04
-554.99567,39.869305,-16.83808,7.930559,-20.19431,-11.267522,-10.423625,-7.352794,-14.177379,2.1842237,-11.982493,3.6116822,-1.2651672,-3.7837355,0.8787251,-1.4797333,-2.2415578,5.7022967,-0.24681826,7.0275846,4.7236767,2.7611208,4.786045,7.928229,1.1796314,3.3636653,-2.2433367,1.575689,-0.48822904,-0.5081299,-1.9155135,-2.2587779,-2.0983586,0.15979397,0.14209959,0.31909117,-0.15156017,0.12842272,-0.9064163,-0.83038837,04
-570.59375,66.44701,-14.937333,24.825626,0.8391227,0.15094668,-13.13138,-9.115902,-26.486975,-3.0223331,-5.4713197,-6.062625,-2.6858966,-4.7768884,-6.85419,3.0662699,-10.122901,-5.408145,-2.983276,-2.7831793,-9.611215,-4.5338464,-2.7059314,-7.48608,-5.365788,-2.052056,-7.903706,-2.4325688,-3.9828694,-3.626944,-3.559781,-4.322868,-3.8589258,-3.9282205,-4.321975,-3.4091842,0.34989294,-1.0440793,0.5854008,-0.19695152,04
-614.59015,50.957096,-17.426199,9.789739,-16.02425,-4.26007,-18.05107,-13.430482,-18.783241,-3.205088,-12.480397,-2.19643,-13.690391,1.7427633,-8.761547,-7.9452333,-4.0390034,-2.9745483,-10.091637,-2.5694463,-4.7481513,-5.6898894,-2.3420799,1.9739954,4.720586,2.6039622,5.0881195,2.9670823,4.368803,5.5552897,4.263039,5.6500926,2.2914364,1.0085474,-2.1810935,1.1672412,-0.8105975,-2.1212864,-2.0100412,-1.6762093,04
-390.93475,67.68419,-19.08249,13.558249,-3.6904354,1.5718534,-22.732267,-15.281753,-22.943832,-13.014776,-9.758008,-9.092015,-9.391605,-3.5610504,-10.382548,4.5630774,-4.3475723,-1.5171598,1.2939222,2.9035368,-5.968731,-0.94683963,0.72364664,-3.6472027,-6.403973,1.9718145,-2.7837045,1.2385648,2.932311,2.4794028,3.4219284,2.4199579,4.149223,7.6463704,9.383049,8.6537,9.582356,6.773363,4.759507,3.9393866,04
-416.1584,6.2499676,-41.90905,2.3376265,-24.781775,-17.09831,-22.866703,-21.701332,-18.333937,-3.5137298,-12.719743,7.5261664,8.948317,32.36878,4.3418527,2.847845,-7.2929087,-8.138862,-3.7904205,1.4142404,-7.0665994,-5.102708,-1.423491,6.409379,2.42839,3.1848905,1.8941354,-0.642488,-4.32701,-3.1556609,-0.12716307,1.5912522,-5.039503,-1.5189226,-0.34503457,4.1247687,0.8642431,2.8359492,-0.9913874,0.44474956,04
